date,sensor_id,zone_id,ground_moisture,temperature,humidity,pH,nutrient_N,nutrient_P,nutrient_K
2024-09-28,S1_1,zone_1,10.79,21.53,51.1,6.03,40.63,17.44,162.26
2024-09-29,S1_1,zone_1,10.0,26.74,48.76,6.18,41.27,21.62,217.65
2024-09-30,S1_1,zone_1,10.0,14.26,69.5,5.93,40.82,24.21,151.58
2024-10-01,S1_1,zone_1,10.0,22.88,61.08,5.7,40.17,26.58,220.52
2024-10-02,S1_1,zone_1,10.74,17.47,76.98,5.88,39.38,23.47,189.35
2024-10-03,S1_1,zone_1,10.35,21.88,61.89,6.11,40.74,19.77,184.7
2024-10-04,S1_1,zone_1,10.0,15.98,52.04,5.89,42.56,26.22,154.56
2024-10-05,S1_1,zone_1,10.0,28.61,61.49,5.83,42.65,19.2,183.23
2024-10-06,S1_1,zone_1,10.0,22.08,61.01,6.08,41.76,18.71,188.8
2024-10-07,S1_1,zone_1,11.37,18.27,67.94,6.02,40.83,20.69,176.59
2024-10-08,S1_1,zone_1,10.0,31.63,55.21,5.89,41.56,19.16,187.13
2024-10-09,S1_1,zone_1,11.21,26.71,68.13,5.87,39.93,20.11,217.09
2024-10-10,S1_1,zone_1,13.45,18.53,71.9,6.05,40.02,26.1,143.51
2024-10-11,S1_1,zone_1,11.27,19.39,58.43,5.72,38.69,17.31,189.02
2024-10-12,S1_1,zone_1,10.0,20.12,57.14,6.05,37.81,24.47,206.46
2024-10-13,S1_1,zone_1,10.0,27.83,58.06,6.02,38.31,21.56,212.41
2024-10-14,S1_1,zone_1,10.0,23.01,57.47,6.27,37.04,20.4,167.76
2024-10-15,S1_1,zone_1,10.73,23.01,53.56,5.82,36.78,20.87,191.91
2024-10-16,S1_1,zone_1,10.67,25.15,55.44,6.26,37.63,22.8,194.96
2024-10-17,S1_1,zone_1,10.0,23.01,62.92,5.8,38.46,21.75,169.58
2024-10-18,S1_1,zone_1,10.37,21.89,57.63,5.81,38.26,17.98,203.72
2024-10-19,S1_1,zone_1,10.0,23.38,57.45,5.76,39.8,22.05,197.44
2024-10-20,S1_1,zone_1,10.0,20.92,50.96,6.08,39.46,13.97,168.91
2024-10-21,S1_1,zone_1,10.7,18.62,66.84,6.1,38.62,18.97,187.98
2024-10-22,S1_1,zone_1,10.0,14.55,70.81,6.14,40.89,25.0,172.49
2024-10-23,S1_1,zone_1,10.0,21.0,47.53,5.73,40.64,27.68,160.84
2024-10-24,S1_1,zone_1,10.0,25.1,56.72,5.98,39.9,20.65,201.48
2024-10-25,S1_1,zone_1,10.0,28.3,52.83,6.04,40.24,18.04,183.97
2024-10-26,S1_1,zone_1,10.0,26.57,76.08,5.93,40.79,17.43,170.1
2024-10-27,S1_1,zone_1,10.0,22.24,45.9,6.0,39.75,25.66,178.71
2024-10-28,S1_1,zone_1,10.0,20.46,65.43,6.08,41.61,22.46,205.47
2024-10-29,S1_1,zone_1,10.0,13.44,60.2,5.98,41.44,24.14,157.7
2024-10-30,S1_1,zone_1,10.86,20.16,67.71,5.93,42.59,20.81,164.16
2024-10-31,S1_1,zone_1,11.53,20.62,71.88,6.21,41.82,17.63,221.62
2024-11-01,S1_1,zone_1,10.0,21.35,61.22,6.12,43.66,27.77,177.23
2024-11-02,S1_1,zone_1,10.0,20.54,74.89,5.79,42.23,23.28,180.45
2024-11-03,S1_1,zone_1,10.02,14.64,75.49,5.98,40.74,24.91,220.11
2024-11-04,S1_1,zone_1,10.0,20.55,67.75,6.28,42.99,21.65,162.81
2024-11-05,S1_1,zone_1,10.0,21.38,56.27,6.14,42.76,23.84,181.17
2024-11-06,S1_1,zone_1,10.0,29.5,62.24,6.19,42.06,22.79,171.17
2024-11-07,S1_1,zone_1,10.0,26.9,67.17,6.04,43.09,16.93,174.37
2024-11-08,S1_1,zone_1,10.98,24.51,64.32,5.81,43.16,21.11,167.42
2024-11-09,S1_1,zone_1,10.0,24.53,65.79,6.12,45.13,23.83,193.75
2024-11-10,S1_1,zone_1,10.0,18.75,63.01,6.21,44.9,24.89,213.06
2024-11-11,S1_1,zone_1,10.0,30.1,61.68,5.92,44.57,18.35,168.76
2024-11-12,S1_1,zone_1,10.0,19.16,75.05,5.99,43.87,15.28,194.33
2024-11-13,S1_1,zone_1,10.0,18.8,59.23,6.14,42.14,16.27,162.93
2024-11-14,S1_1,zone_1,10.0,27.07,57.92,6.08,41.81,24.06,210.3
2024-11-15,S1_1,zone_1,10.0,22.52,53.61,6.01,41.88,18.68,197.29
2024-11-16,S1_1,zone_1,10.0,21.23,59.88,6.15,43.28,21.58,174.84
2024-11-17,S1_1,zone_1,10.0,26.62,71.99,5.98,43.16,22.72,198.27
2024-11-18,S1_1,zone_1,10.0,20.78,71.57,5.97,43.03,18.83,187.81
2024-11-19,S1_1,zone_1,11.37,15.05,72.91,5.84,50.0,18.67,189.28
2024-11-20,S1_1,zone_1,12.44,26.88,56.54,6.04,49.2,25.2,175.66
2024-11-21,S1_1,zone_1,10.0,28.22,58.69,6.18,49.27,25.08,184.36
2024-11-22,S1_1,zone_1,10.0,17.27,72.68,6.27,50.0,19.51,168.74
2024-11-23,S1_1,zone_1,11.74,17.23,78.47,5.93,49.66,24.3,161.21
2024-11-24,S1_1,zone_1,10.0,30.34,52.12,6.04,49.11,22.4,191.21
2024-11-25,S1_1,zone_1,10.0,18.26,63.62,6.23,50.0,24.16,200.41
2024-11-26,S1_1,zone_1,10.0,20.39,73.24,6.17,50.0,16.66,157.49
2024-11-27,S1_1,zone_1,10.0,18.3,58.37,5.89,49.58,22.47,178.68
2024-11-28,S1_1,zone_1,10.0,27.61,62.89,5.76,49.83,18.46,161.71
2024-11-29,S1_1,zone_1,10.0,14.13,71.64,6.07,50.0,22.67,168.65
2024-11-30,S1_1,zone_1,10.0,17.51,63.63,6.13,48.84,22.26,176.68
2024-12-01,S1_1,zone_1,13.05,5.57,83.08,6.03,45.96,19.58,187.47
2024-12-02,S1_1,zone_1,12.69,19.29,79.18,6.08,44.92,26.4,160.26
2024-12-03,S1_1,zone_1,14.28,6.76,72.61,6.1,42.57,22.33,188.26
2024-12-04,S1_1,zone_1,13.89,9.38,73.82,6.09,41.68,23.83,180.88
2024-12-05,S1_1,zone_1,13.21,15.97,66.58,5.82,41.59,19.48,214.66
2024-12-06,S1_1,zone_1,12.04,20.14,71.36,6.07,42.66,25.87,193.78
2024-12-07,S1_1,zone_1,10.0,17.15,71.96,6.04,44.55,23.96,196.27
2024-12-08,S1_1,zone_1,12.01,10.33,63.57,6.03,43.07,19.72,203.95
2024-12-09,S1_1,zone_1,10.0,19.47,62.33,5.92,44.33,22.19,182.78
2024-12-10,S1_1,zone_1,10.0,18.57,67.16,5.84,44.98,25.64,196.73
2024-12-11,S1_1,zone_1,10.0,12.66,73.69,6.29,44.68,19.45,217.33
2024-12-12,S1_1,zone_1,10.13,11.28,84.01,6.2,43.31,18.67,193.24
2024-12-13,S1_1,zone_1,10.0,20.81,66.87,6.04,46.44,21.57,153.23
2024-12-14,S1_1,zone_1,10.0,13.8,66.01,6.03,46.65,25.46,177.43
2024-12-15,S1_1,zone_1,10.0,16.54,81.48,5.88,46.31,25.4,152.22
2024-12-16,S1_1,zone_1,10.0,19.4,63.11,6.13,47.17,26.15,170.55
2024-12-17,S1_1,zone_1,10.0,13.27,68.6,6.04,47.71,25.28,148.24
2024-12-18,S1_1,zone_1,10.87,15.36,62.11,6.23,48.37,22.54,182.38
2024-12-19,S1_1,zone_1,10.0,8.3,73.38,6.07,48.44,19.1,206.54
2024-12-20,S1_1,zone_1,11.69,13.36,77.42,6.26,46.91,18.53,194.63
2024-12-21,S1_1,zone_1,10.0,13.95,66.56,6.02,46.85,24.04,144.13
2024-12-22,S1_1,zone_1,10.0,14.86,63.84,6.14,46.46,18.5,166.51
2024-12-23,S1_1,zone_1,10.31,11.16,71.02,6.25,47.31,21.91,188.9
2024-12-24,S1_1,zone_1,10.0,8.65,70.05,6.22,48.46,14.78,191.9
2024-12-25,S1_1,zone_1,10.0,8.85,72.69,6.06,48.18,29.61,184.44
2024-12-26,S1_1,zone_1,10.0,10.32,76.36,6.09,47.48,18.56,175.21
2024-12-27,S1_1,zone_1,10.0,16.68,66.41,6.15,46.59,24.89,201.69
2024-12-28,S1_1,zone_1,10.0,8.86,79.27,6.4,47.58,20.1,208.55
2024-12-29,S1_1,zone_1,10.0,13.78,76.08,6.18,45.93,13.82,207.89
2024-12-30,S1_1,zone_1,12.64,9.09,89.2,6.22,46.41,20.82,173.97
2024-12-31,S1_1,zone_1,11.84,16.55,66.16,6.24,48.12,20.15,173.16
2025-01-01,S1_1,zone_1,10.0,15.29,69.52,5.75,48.35,19.22,188.65
2025-01-02,S1_1,zone_1,10.0,19.33,70.2,6.06,47.18,28.47,200.94
2025-01-03,S1_1,zone_1,10.0,12.65,73.11,5.95,49.16,23.18,208.8
2025-01-04,S1_1,zone_1,10.0,16.38,63.0,6.07,48.86,10.93,186.49
2025-01-05,S1_1,zone_1,10.0,18.09,63.8,5.96,49.37,19.09,195.65
2025-01-06,S1_1,zone_1,10.0,18.7,68.1,5.78,49.28,19.02,178.36
2025-01-07,S1_1,zone_1,10.0,15.07,79.19,6.0,49.32,23.67,194.56
2025-01-08,S1_1,zone_1,10.0,10.53,54.78,6.26,48.79,22.53,158.33
2025-01-09,S1_1,zone_1,10.0,16.69,81.88,5.97,50.0,20.39,163.62
2025-01-10,S1_1,zone_1,10.0,14.58,60.17,6.14,49.3,26.74,171.79
2025-01-11,S1_1,zone_1,10.0,15.31,92.84,6.3,50.0,20.51,177.07
2025-01-12,S1_1,zone_1,10.0,10.66,66.41,5.89,50.0,19.88,196.07
2025-01-13,S1_1,zone_1,10.0,13.38,71.56,6.19,48.85,22.89,177.02
2025-01-14,S1_1,zone_1,10.0,11.52,63.47,6.22,45.98,21.8,170.56
2025-01-15,S1_1,zone_1,10.0,7.25,74.4,6.02,43.25,22.7,176.62
2025-01-16,S1_1,zone_1,10.0,9.88,69.23,6.12,41.38,23.04,181.77
2025-01-17,S1_1,zone_1,10.0,10.64,79.17,5.93,39.87,23.55,176.92
2025-01-18,S1_1,zone_1,10.0,14.48,62.99,6.17,38.67,20.17,184.52
2025-01-19,S1_1,zone_1,10.0,21.16,74.3,6.29,39.06,19.62,179.78
2025-01-20,S1_1,zone_1,10.0,13.25,78.99,5.98,39.23,23.99,185.98
2025-01-21,S1_1,zone_1,10.0,11.02,75.45,6.03,40.03,22.13,193.46
2025-01-22,S1_1,zone_1,10.0,16.32,78.64,6.01,40.47,21.69,192.34
2025-01-23,S1_1,zone_1,10.0,13.56,84.91,5.99,39.73,24.76,176.97
2025-01-24,S1_1,zone_1,10.0,14.4,70.43,6.29,37.63,27.6,162.73
2025-01-25,S1_1,zone_1,10.0,19.34,60.94,6.09,38.52,21.13,164.79
2025-01-26,S1_1,zone_1,10.0,9.02,77.36,5.89,36.91,17.2,178.31
2025-01-27,S1_1,zone_1,11.48,9.67,77.42,6.15,35.18,19.39,145.02
2025-01-28,S1_1,zone_1,10.0,14.9,70.64,6.01,34.04,21.12,194.81
2025-01-29,S1_1,zone_1,10.0,18.62,81.17,6.04,33.31,18.99,178.02
2025-01-30,S1_1,zone_1,10.0,19.59,69.43,5.99,35.21,26.16,186.32
2025-01-31,S1_1,zone_1,10.0,13.12,69.02,6.31,34.79,18.81,157.49
2025-02-01,S1_1,zone_1,10.0,14.17,77.8,5.97,34.56,21.34,188.72
2025-02-02,S1_1,zone_1,10.0,15.88,70.26,6.15,34.28,21.18,174.2
2025-02-03,S1_1,zone_1,10.0,19.12,81.33,6.12,36.55,24.75,197.01
2025-02-04,S1_1,zone_1,10.0,12.81,66.51,6.21,38.51,19.71,200.02
2025-02-05,S1_1,zone_1,10.0,11.59,84.84,6.03,38.85,18.77,173.33
2025-02-06,S1_1,zone_1,10.0,12.32,69.88,6.17,38.44,23.52,167.58
2025-02-07,S1_1,zone_1,10.0,11.28,65.25,6.23,37.72,22.51,217.51
2025-02-08,S1_1,zone_1,10.0,17.68,69.24,6.34,36.97,19.48,170.13
2025-02-09,S1_1,zone_1,10.0,17.04,77.81,6.18,35.31,27.75,186.01
2025-02-10,S1_1,zone_1,10.0,8.92,51.18,6.34,34.88,21.57,206.5
2025-02-11,S1_1,zone_1,10.0,17.5,74.94,6.36,33.78,19.24,189.64
2025-02-12,S1_1,zone_1,10.0,16.54,70.46,6.33,33.61,26.07,175.41
2025-02-13,S1_1,zone_1,10.0,14.21,64.16,6.08,33.22,22.18,183.56
2025-02-14,S1_1,zone_1,10.0,14.98,68.72,5.99,34.87,21.94,193.41
2025-02-15,S1_1,zone_1,10.0,20.64,68.64,6.23,33.98,27.16,190.95
2025-02-16,S1_1,zone_1,10.0,11.76,62.76,6.19,34.96,16.73,189.94
2025-02-17,S1_1,zone_1,10.0,13.33,67.58,6.13,50.0,19.18,205.88
2025-02-18,S1_1,zone_1,10.0,11.36,74.01,5.82,49.87,23.05,189.7
2025-02-19,S1_1,zone_1,10.0,14.94,64.96,6.23,49.81,20.01,151.86
2025-02-20,S1_1,zone_1,11.82,8.3,81.8,6.4,48.59,27.68,198.48
2025-02-21,S1_1,zone_1,10.0,11.73,70.53,6.09,49.61,17.91,181.97
2025-02-22,S1_1,zone_1,10.0,13.94,73.32,6.06,50.0,21.67,195.13
2025-02-23,S1_1,zone_1,10.0,12.78,62.26,5.99,48.99,19.57,189.71
2025-02-24,S1_1,zone_1,10.0,6.86,55.01,6.2,48.93,20.54,165.3
2025-02-25,S1_1,zone_1,10.0,12.47,64.55,5.94,48.57,21.51,145.41
2025-02-26,S1_1,zone_1,10.0,8.82,74.45,6.22,49.15,22.48,179.97
2025-02-27,S1_1,zone_1,10.0,16.34,74.32,6.22,48.67,28.03,161.27
2025-02-28,S1_1,zone_1,10.0,12.14,58.29,6.24,48.89,21.08,192.49
2025-03-01,S1_1,zone_1,10.0,15.53,53.23,6.6,47.22,25.31,148.7
2025-03-02,S1_1,zone_1,10.0,21.31,49.6,6.35,47.27,26.77,182.74
2025-03-03,S1_1,zone_1,10.0,15.48,54.12,5.95,47.28,14.8,205.62
2025-03-04,S1_1,zone_1,10.0,25.18,62.61,6.1,49.08,18.94,175.97
2025-03-05,S1_1,zone_1,10.0,14.15,75.22,6.08,47.95,20.8,168.22
2025-03-06,S1_1,zone_1,10.0,18.21,70.7,6.29,50.0,19.07,183.66
2025-03-07,S1_1,zone_1,10.0,22.31,68.86,6.31,50.0,19.76,184.68
2025-03-08,S1_1,zone_1,10.0,19.68,67.36,6.19,50.0,17.07,176.31
2025-03-09,S1_1,zone_1,10.0,18.42,57.54,6.35,50.0,24.45,207.42
2025-03-10,S1_1,zone_1,10.0,22.12,59.01,6.07,50.0,19.72,194.69
2025-03-11,S1_1,zone_1,10.0,18.2,59.94,6.1,50.0,20.23,172.04
2025-03-12,S1_1,zone_1,10.0,16.61,59.43,5.93,49.18,23.36,192.09
2025-03-13,S1_1,zone_1,10.0,20.18,76.52,6.26,49.17,17.65,183.31
2025-03-14,S1_1,zone_1,10.0,17.52,62.14,6.27,48.44,24.27,162.95
2025-03-15,S1_1,zone_1,10.0,18.82,68.28,6.2,47.91,22.59,209.65
2025-03-16,S1_1,zone_1,10.0,22.61,63.18,6.18,46.52,22.52,195.97
2025-03-17,S1_1,zone_1,10.0,21.31,55.37,6.27,45.19,25.35,205.6
2025-03-18,S1_1,zone_1,10.0,19.85,67.28,6.06,45.47,24.03,159.98
2025-03-19,S1_1,zone_1,10.0,21.82,69.36,6.15,46.26,24.06,168.21
2025-03-20,S1_1,zone_1,10.0,19.94,66.41,6.11,48.53,16.61,193.69
2025-03-21,S1_1,zone_1,10.0,23.08,58.55,5.91,46.67,21.95,183.85
2025-03-22,S1_1,zone_1,10.0,21.84,67.48,6.21,46.93,21.6,189.58
2025-03-23,S1_1,zone_1,10.0,27.52,60.78,6.31,46.75,20.45,189.46
2025-03-24,S1_1,zone_1,10.0,16.38,60.16,6.39,46.34,23.1,175.2
2025-03-25,S1_1,zone_1,10.0,21.1,58.07,6.01,48.53,18.79,189.37
2025-03-26,S1_1,zone_1,10.0,9.82,60.79,5.92,48.49,23.16,158.18
2025-03-27,S1_1,zone_1,10.0,20.8,65.96,6.12,48.9,20.78,150.04
2025-03-28,S1_1,zone_1,10.0,21.71,63.41,5.99,47.93,22.04,196.66
2025-03-29,S1_1,zone_1,10.0,23.15,74.56,6.1,48.39,21.84,183.78
2025-03-30,S1_1,zone_1,10.0,18.5,72.68,6.14,48.84,20.17,187.12
2025-03-31,S1_1,zone_1,10.0,16.09,47.78,6.07,48.57,22.51,168.86
2025-04-01,S1_1,zone_1,10.0,16.8,49.49,6.1,49.51,18.32,161.45
2025-04-02,S1_1,zone_1,10.0,14.11,71.2,6.08,49.87,24.23,166.92
2025-04-03,S1_1,zone_1,10.0,22.38,51.3,6.26,49.78,19.81,146.43
2025-04-04,S1_1,zone_1,10.0,19.47,59.46,6.19,47.9,19.18,197.08
2025-04-05,S1_1,zone_1,10.0,18.48,65.71,6.28,48.74,22.57,187.21
2025-04-06,S1_1,zone_1,10.0,23.32,59.64,6.07,50.0,15.1,195.71
2025-04-07,S1_1,zone_1,10.0,24.43,55.53,6.11,50.0,17.5,206.81
2025-04-08,S1_1,zone_1,10.0,15.0,74.52,6.7,49.96,25.24,187.34
2025-04-09,S1_1,zone_1,10.0,18.93,71.7,6.19,50.0,20.92,175.13
2025-04-10,S1_1,zone_1,10.0,24.77,67.59,6.07,50.0,25.79,150.54
2025-04-11,S1_1,zone_1,10.0,20.97,69.47,6.33,49.08,25.25,142.96
2025-04-12,S1_1,zone_1,10.0,21.52,56.78,6.24,48.8,21.73,197.48
2025-04-13,S1_1,zone_1,10.0,18.44,54.31,6.32,48.72,18.78,189.28
2025-04-14,S1_1,zone_1,10.0,15.19,59.24,6.33,47.23,23.69,162.53
2025-04-15,S1_1,zone_1,10.0,13.76,71.49,6.19,45.89,19.63,140.33
2025-04-16,S1_1,zone_1,10.0,15.6,65.3,6.29,47.19,20.55,175.88
2025-04-17,S1_1,zone_1,10.0,14.68,69.63,5.99,49.59,20.74,174.67
2025-04-18,S1_1,zone_1,10.0,20.82,51.89,6.2,49.21,22.59,169.46
2025-04-19,S1_1,zone_1,10.0,21.55,63.38,5.87,47.97,24.02,170.78
2025-04-20,S1_1,zone_1,10.0,25.82,65.18,6.08,48.25,15.04,139.25
2025-04-21,S1_1,zone_1,10.0,21.84,55.25,6.04,48.26,19.74,152.1
2025-04-22,S1_1,zone_1,10.0,20.63,58.83,6.14,47.99,19.73,172.19
2025-04-23,S1_1,zone_1,10.0,17.12,53.49,6.41,47.68,17.64,164.37
2025-04-24,S1_1,zone_1,10.0,21.06,59.98,6.06,47.41,20.35,168.49
2025-04-25,S1_1,zone_1,10.0,19.75,55.33,6.23,48.2,19.02,203.93
2025-04-26,S1_1,zone_1,10.0,13.34,58.75,5.92,50.0,18.75,182.36
2025-04-27,S1_1,zone_1,10.0,26.25,71.45,6.48,50.0,21.83,170.38
2025-04-28,S1_1,zone_1,10.0,14.38,58.15,5.91,50.0,24.29,172.26
2025-04-29,S1_1,zone_1,10.0,26.05,63.82,6.22,48.73,25.78,186.11
2025-04-30,S1_1,zone_1,10.0,21.16,63.47,5.96,49.24,17.47,150.58
2025-05-01,S1_1,zone_1,10.0,19.91,63.85,6.01,49.77,24.61,197.85
2025-05-02,S1_1,zone_1,10.0,20.68,74.57,6.08,49.38,13.78,197.76
2025-05-03,S1_1,zone_1,10.0,19.86,65.95,5.86,49.0,23.21,195.32
2025-05-04,S1_1,zone_1,10.0,16.41,61.16,6.15,48.86,20.02,153.46
2025-05-05,S1_1,zone_1,10.0,15.55,56.24,5.98,48.17,28.39,189.85
2025-05-06,S1_1,zone_1,10.0,9.07,58.95,6.05,48.27,19.25,170.97
2025-05-07,S1_1,zone_1,10.0,22.18,67.57,6.11,48.19,21.89,185.72
2025-05-08,S1_1,zone_1,10.0,21.45,50.26,5.95,49.09,25.02,153.16
2025-05-09,S1_1,zone_1,10.0,19.01,74.92,6.04,48.93,19.82,179.9
2025-05-10,S1_1,zone_1,10.32,11.85,66.01,5.84,47.18,17.11,151.75
2025-05-11,S1_1,zone_1,10.0,22.8,58.42,6.2,45.0,23.64,183.7
2025-05-12,S1_1,zone_1,10.0,17.49,47.74,6.18,44.45,22.82,155.15
2025-05-13,S1_1,zone_1,10.0,24.91,73.1,6.0,44.25,22.42,162.03
2025-05-14,S1_1,zone_1,10.0,20.55,74.71,5.85,44.52,22.07,190.11
2025-05-15,S1_1,zone_1,10.0,17.48,46.13,5.96,45.15,13.81,191.65
2025-05-16,S1_1,zone_1,10.0,11.35,57.87,6.23,45.32,20.81,175.74
2025-05-17,S1_1,zone_1,10.0,23.18,61.44,6.21,45.91,20.74,194.87
2025-05-18,S1_1,zone_1,10.0,24.93,63.66,6.17,50.0,25.25,167.64
2025-05-19,S1_1,zone_1,10.0,22.12,61.26,6.07,49.7,22.07,173.4
2025-05-20,S1_1,zone_1,10.0,23.28,62.92,6.18,50.0,24.05,216.11
2025-05-21,S1_1,zone_1,10.0,19.9,69.29,5.83,46.92,20.7,166.75
2025-05-22,S1_1,zone_1,10.0,22.14,50.64,6.05,47.24,16.92,182.33
2025-05-23,S1_1,zone_1,10.0,22.03,47.86,5.91,46.8,18.36,188.08
2025-05-24,S1_1,zone_1,10.0,24.06,64.81,6.29,46.05,15.98,173.23
2025-05-25,S1_1,zone_1,10.0,25.33,51.8,6.22,45.99,19.47,214.24
2025-05-26,S1_1,zone_1,10.0,14.44,75.3,6.02,45.41,23.48,160.59
2025-05-27,S1_1,zone_1,10.0,23.53,67.49,6.2,46.05,22.65,161.94
2025-05-28,S1_1,zone_1,10.0,13.03,66.03,6.23,46.68,19.22,172.32
2025-05-29,S1_1,zone_1,10.0,21.7,65.47,5.83,45.47,12.31,186.34
2025-05-30,S1_1,zone_1,10.0,18.65,59.09,6.06,46.31,21.85,165.47
2025-05-31,S1_1,zone_1,10.0,20.43,55.85,6.25,45.16,25.22,201.93
2025-06-01,S1_1,zone_1,10.0,29.11,60.67,6.12,42.81,22.25,178.51
2025-06-02,S1_1,zone_1,10.0,31.38,49.73,6.15,43.61,22.38,156.15
2025-06-03,S1_1,zone_1,10.0,26.55,54.98,5.7,43.83,21.24,172.34
2025-06-04,S1_1,zone_1,10.0,29.07,54.58,6.03,44.01,22.55,190.7
2025-06-05,S1_1,zone_1,10.0,27.5,61.55,6.09,45.01,24.21,170.37
2025-06-06,S1_1,zone_1,10.0,24.78,52.14,6.03,45.45,18.53,195.42
2025-06-07,S1_1,zone_1,10.0,32.85,50.99,6.05,45.32,21.65,158.51
2025-06-08,S1_1,zone_1,10.0,28.57,53.08,6.04,46.85,21.54,181.6
2025-06-09,S1_1,zone_1,10.0,22.12,52.87,5.93,47.07,24.25,171.75
2025-06-10,S1_1,zone_1,10.0,25.44,55.02,6.01,44.9,21.06,183.23
2025-06-11,S1_1,zone_1,10.0,25.12,41.57,6.03,44.1,17.73,192.38
2025-06-12,S1_1,zone_1,10.0,28.15,60.72,6.06,42.93,24.47,184.01
2025-06-13,S1_1,zone_1,10.0,27.2,53.45,5.86,44.46,15.61,168.42
2025-06-14,S1_1,zone_1,10.0,21.71,69.28,5.96,43.89,20.45,150.01
2025-06-15,S1_1,zone_1,10.0,33.58,50.57,6.04,41.07,25.77,177.7
2025-06-16,S1_1,zone_1,10.0,32.38,57.07,5.86,40.46,28.55,163.88
2025-06-17,S1_1,zone_1,10.0,31.31,49.86,6.19,39.42,21.56,171.77
2025-06-18,S1_1,zone_1,10.0,29.74,47.66,5.82,39.93,15.17,185.5
2025-06-19,S1_1,zone_1,10.0,31.53,46.34,5.83,39.43,25.05,154.85
2025-06-20,S1_1,zone_1,10.0,37.21,48.8,6.06,40.89,27.92,207.45
2025-06-21,S1_1,zone_1,10.0,23.04,62.66,5.74,42.61,23.11,188.86
2025-06-22,S1_1,zone_1,10.0,31.9,53.84,5.91,40.85,20.64,198.37
2025-06-23,S1_1,zone_1,10.0,23.27,53.31,5.95,40.31,24.37,184.71
2025-06-24,S1_1,zone_1,10.0,23.96,41.7,6.01,40.28,19.77,160.99
2025-06-25,S1_1,zone_1,10.0,38.71,68.6,5.96,41.74,21.27,179.49
2025-06-26,S1_1,zone_1,10.0,32.38,60.57,5.85,42.06,25.46,175.86
2025-06-27,S1_1,zone_1,10.0,33.72,62.41,6.1,41.55,27.04,160.73
2025-06-28,S1_1,zone_1,10.0,36.79,65.46,5.94,40.86,20.94,185.76
2025-06-29,S1_1,zone_1,10.0,33.92,47.59,5.84,40.28,18.58,155.21
2025-06-30,S1_1,zone_1,10.0,24.21,51.21,5.95,41.29,24.58,206.64
2025-07-01,S1_1,zone_1,10.0,25.1,57.65,5.89,42.32,19.1,190.96
2025-07-02,S1_1,zone_1,10.0,29.69,57.52,6.12,42.74,17.15,166.99
2025-07-03,S1_1,zone_1,10.0,26.02,52.98,5.94,42.72,25.52,174.22
2025-07-04,S1_1,zone_1,10.0,37.33,47.76,5.91,45.21,21.55,157.2
2025-07-05,S1_1,zone_1,10.0,23.7,64.72,5.99,43.71,20.63,179.55
2025-07-06,S1_1,zone_1,10.0,26.32,60.8,5.79,42.71,22.24,191.3
2025-07-07,S1_1,zone_1,10.0,23.18,45.54,5.76,40.64,27.11,189.2
2025-07-08,S1_1,zone_1,10.0,34.15,47.39,5.94,40.73,19.05,183.88
2025-07-09,S1_1,zone_1,10.0,20.2,44.32,6.06,41.51,24.17,166.06
2025-07-10,S1_1,zone_1,10.0,34.66,57.31,6.03,40.52,25.55,148.4
2025-07-11,S1_1,zone_1,10.0,19.4,57.07,5.93,40.66,18.26,179.84
2025-07-12,S1_1,zone_1,10.0,38.02,69.07,5.99,40.98,13.74,155.95
2025-07-13,S1_1,zone_1,10.0,25.68,46.58,5.84,40.2,20.18,150.56
2025-07-14,S1_1,zone_1,10.0,30.35,58.33,5.93,41.08,17.21,154.57
2025-07-15,S1_1,zone_1,10.0,25.23,55.51,5.88,42.69,19.37,183.72
2025-07-16,S1_1,zone_1,10.0,32.08,57.02,5.89,43.51,14.71,195.31
2025-07-17,S1_1,zone_1,10.0,23.51,47.73,5.93,46.71,20.69,173.19
2025-07-18,S1_1,zone_1,10.0,31.68,51.28,6.15,46.39,22.2,185.11
2025-07-19,S1_1,zone_1,10.0,30.97,56.28,5.82,46.89,28.2,166.92
2025-07-20,S1_1,zone_1,10.0,34.64,58.67,6.05,47.69,22.92,166.69
2025-07-21,S1_1,zone_1,10.0,25.22,44.54,6.04,49.47,23.95,164.23
2025-07-22,S1_1,zone_1,10.0,26.24,54.06,5.98,49.4,22.37,194.34
2025-07-23,S1_1,zone_1,10.0,26.31,47.48,5.97,48.12,21.18,168.67
2025-07-24,S1_1,zone_1,10.0,23.37,60.39,6.12,45.77,18.18,191.63
2025-07-25,S1_1,zone_1,10.0,32.43,71.77,6.15,45.54,24.73,159.38
2025-07-26,S1_1,zone_1,10.0,35.35,43.66,6.24,46.41,22.52,180.35
2025-07-27,S1_1,zone_1,10.0,20.38,42.15,6.23,46.7,19.57,169.04
2025-07-28,S1_1,zone_1,10.0,26.38,49.76,5.98,46.84,21.99,194.82
2025-07-29,S1_1,zone_1,10.0,28.69,46.46,6.11,47.37,22.35,160.36
2025-07-30,S1_1,zone_1,10.0,23.19,43.25,6.0,48.0,21.01,153.94
2025-07-31,S1_1,zone_1,10.0,28.39,60.52,5.63,46.6,27.33,190.09
2025-08-01,S1_1,zone_1,10.0,23.09,54.96,5.86,46.24,21.3,157.4
2025-08-02,S1_1,zone_1,10.0,26.18,54.47,6.07,44.82,22.44,149.32
