date,sensor_id,zone_id,ground_moisture,temperature,humidity,pH,nutrient_N,nutrient_P,nutrient_K
2024-10-23,S1_1,zone_1,10.29,24.33,56.03,6.09,41.25,16.64,156.43
2024-10-24,S1_1,zone_1,10.0,19.32,71.95,5.91,41.32,20.98,160.87
2024-10-25,S1_1,zone_1,10.0,26.75,82.75,6.22,40.01,23.83,190.04
2024-10-26,S1_1,zone_1,10.0,29.12,66.61,5.8,39.07,22.48,191.94
2024-10-27,S1_1,zone_1,10.0,28.01,72.45,6.04,38.67,27.22,177.04
2024-10-28,S1_1,zone_1,10.0,19.54,73.28,5.89,38.83,21.27,158.75
2024-10-29,S1_1,zone_1,13.23,13.38,67.5,5.86,37.57,23.64,157.73
2024-10-30,S1_1,zone_1,11.45,25.8,53.74,6.14,37.32,24.43,144.25
2024-10-31,S1_1,zone_1,10.5,18.98,70.37,6.0,35.55,23.2,158.98
2024-11-01,S1_1,zone_1,11.47,14.68,67.43,6.0,36.54,17.43,142.04
2024-11-02,S1_1,zone_1,10.0,15.95,57.93,6.05,36.81,23.12,181.38
2024-11-03,S1_1,zone_1,10.0,29.54,57.63,6.17,35.98,19.33,189.69
2024-11-04,S1_1,zone_1,10.0,20.88,67.78,5.96,36.09,25.17,143.05
2024-11-05,S1_1,zone_1,10.88,18.62,75.05,5.97,36.69,19.97,139.83
2024-11-06,S1_1,zone_1,10.0,27.58,62.01,5.81,37.09,25.29,124.07
2024-11-07,S1_1,zone_1,10.0,21.7,74.84,6.02,36.57,25.49,138.38
2024-11-08,S1_1,zone_1,10.0,23.18,56.64,5.99,36.08,28.41,138.67
2024-11-09,S1_1,zone_1,10.96,19.02,68.82,6.25,34.85,18.33,184.17
2024-11-10,S1_1,zone_1,10.0,16.46,74.34,6.12,33.79,23.79,165.69
2024-11-11,S1_1,zone_1,10.54,17.23,76.49,6.12,32.73,17.44,196.22
2024-11-12,S1_1,zone_1,10.0,18.12,57.91,5.89,32.62,15.04,150.39
2024-11-13,S1_1,zone_1,10.0,25.9,58.42,5.82,35.51,20.02,147.17
2024-11-14,S1_1,zone_1,10.0,21.09,77.71,6.06,33.22,24.85,183.69
2024-11-15,S1_1,zone_1,11.37,21.26,60.04,6.07,31.02,21.83,162.75
2024-11-16,S1_1,zone_1,10.0,14.5,77.03,6.26,29.91,22.58,159.1
2024-11-17,S1_1,zone_1,10.42,22.45,80.35,6.14,30.92,25.87,154.9
2024-11-18,S1_1,zone_1,10.0,18.39,56.78,6.0,30.84,27.04,139.59
2024-11-19,S1_1,zone_1,10.0,25.64,64.38,6.1,30.2,25.08,166.72
2024-11-20,S1_1,zone_1,10.0,20.56,63.12,5.94,29.53,28.92,161.58
2024-11-21,S1_1,zone_1,10.0,14.85,71.86,6.17,31.65,26.76,172.47
2024-11-22,S1_1,zone_1,10.0,22.07,69.01,5.85,31.91,31.83,194.0
2024-11-23,S1_1,zone_1,10.0,28.89,78.47,6.39,30.93,28.68,162.42
2024-11-24,S1_1,zone_1,10.0,21.8,55.85,5.88,31.78,22.88,156.21
2024-11-25,S1_1,zone_1,10.0,27.82,63.08,6.03,30.75,22.57,155.32
2024-11-26,S1_1,zone_1,10.0,19.61,72.31,6.16,29.73,31.37,152.93
2024-11-27,S1_1,zone_1,10.0,26.36,65.17,5.87,31.17,24.5,152.72
2024-11-28,S1_1,zone_1,10.0,19.81,75.18,5.89,30.73,20.56,182.73
2024-11-29,S1_1,zone_1,10.0,14.21,76.38,6.0,30.75,29.81,122.35
2024-11-30,S1_1,zone_1,10.0,20.23,66.97,5.88,30.15,25.63,172.01
2024-12-01,S1_1,zone_1,10.0,12.74,72.23,6.32,30.83,24.1,161.69
2024-12-02,S1_1,zone_1,11.03,10.57,84.66,6.2,30.51,17.78,176.26
2024-12-03,S1_1,zone_1,14.44,14.92,75.28,6.15,31.08,22.72,151.35
2024-12-04,S1_1,zone_1,14.64,12.16,86.37,5.92,29.87,24.22,173.98
2024-12-05,S1_1,zone_1,14.12,18.03,74.37,5.98,30.44,30.45,142.28
2024-12-06,S1_1,zone_1,11.24,13.66,87.61,6.09,31.09,20.72,139.75
2024-12-07,S1_1,zone_1,10.26,15.19,74.32,5.97,31.31,20.79,144.42
2024-12-08,S1_1,zone_1,11.68,17.64,80.47,6.21,31.98,26.62,137.3
2024-12-09,S1_1,zone_1,12.23,15.97,72.72,6.2,32.89,23.53,176.8
2024-12-10,S1_1,zone_1,11.99,9.75,70.25,5.91,31.15,25.05,183.06
2024-12-11,S1_1,zone_1,12.23,18.12,63.78,6.12,30.61,21.13,178.29
2024-12-12,S1_1,zone_1,13.07,11.07,74.6,6.17,33.01,25.91,160.4
2024-12-13,S1_1,zone_1,10.0,13.22,77.27,6.12,32.76,27.61,120.0
2024-12-14,S1_1,zone_1,11.78,7.08,78.0,6.09,50.0,18.67,154.6
2024-12-15,S1_1,zone_1,10.1,19.18,84.77,6.26,48.63,24.02,173.78
2024-12-16,S1_1,zone_1,10.0,13.44,82.6,6.18,48.23,28.97,152.01
2024-12-17,S1_1,zone_1,10.0,13.84,75.0,6.19,48.1,22.22,163.19
2024-12-18,S1_1,zone_1,10.15,12.44,86.49,5.95,46.6,13.4,173.95
2024-12-19,S1_1,zone_1,10.0,13.47,73.54,6.17,45.66,21.26,156.93
2024-12-20,S1_1,zone_1,10.0,9.2,70.06,6.1,45.42,26.99,166.28
2024-12-21,S1_1,zone_1,10.0,11.55,67.76,6.13,44.74,25.1,144.21
2024-12-22,S1_1,zone_1,10.0,12.4,80.8,6.1,45.95,25.85,174.08
2024-12-23,S1_1,zone_1,10.0,19.75,84.45,5.86,46.65,23.79,152.07
2024-12-24,S1_1,zone_1,10.0,11.65,74.82,6.09,46.97,23.93,180.06
2024-12-25,S1_1,zone_1,10.0,8.21,79.52,6.08,44.48,24.7,180.01
2024-12-26,S1_1,zone_1,10.0,8.64,71.46,5.85,43.74,22.74,143.4
2024-12-27,S1_1,zone_1,10.0,12.93,83.23,6.2,42.82,20.64,163.29
2024-12-28,S1_1,zone_1,10.0,5.72,88.51,6.22,43.51,25.17,157.52
2024-12-29,S1_1,zone_1,10.0,9.83,92.64,6.03,43.99,22.7,123.98
2024-12-30,S1_1,zone_1,10.0,17.03,76.82,6.02,45.55,29.01,156.48
2024-12-31,S1_1,zone_1,10.0,13.16,76.46,5.95,45.26,22.12,166.77
2025-01-01,S1_1,zone_1,10.0,14.56,71.28,6.08,45.01,24.49,142.83
2025-01-02,S1_1,zone_1,10.0,8.55,70.83,6.04,46.02,26.97,153.31
2025-01-03,S1_1,zone_1,11.8,11.48,68.18,6.1,48.46,22.79,124.84
2025-01-04,S1_1,zone_1,10.0,15.79,70.66,6.06,48.98,20.06,159.18
2025-01-05,S1_1,zone_1,10.0,17.95,81.71,6.15,48.73,21.58,178.02
2025-01-06,S1_1,zone_1,10.0,14.47,83.08,5.77,50.0,22.14,153.55
2025-01-07,S1_1,zone_1,10.0,10.16,84.05,5.91,49.84,26.0,160.96
2025-01-08,S1_1,zone_1,13.76,9.46,75.35,6.32,49.33,26.38,145.84
2025-01-09,S1_1,zone_1,11.14,12.18,91.79,6.04,50.0,19.7,163.3
2025-01-10,S1_1,zone_1,10.0,19.57,77.01,6.38,50.0,24.85,130.7
2025-01-11,S1_1,zone_1,10.0,18.02,74.95,6.17,50.0,17.07,154.58
2025-01-12,S1_1,zone_1,14.69,9.18,66.29,6.26,50.0,24.86,156.85
2025-01-13,S1_1,zone_1,13.9,12.56,79.71,6.16,49.77,19.74,139.87
2025-01-14,S1_1,zone_1,12.7,14.05,75.26,6.07,49.43,23.01,203.18
2025-01-15,S1_1,zone_1,14.2,6.35,82.08,6.07,48.08,25.84,148.62
2025-01-16,S1_1,zone_1,11.21,9.89,80.64,6.01,50.0,22.0,135.18
2025-01-17,S1_1,zone_1,10.74,12.69,73.95,6.15,49.66,23.76,168.36
2025-01-18,S1_1,zone_1,10.0,13.86,71.72,6.34,49.8,20.46,182.56
2025-01-19,S1_1,zone_1,10.0,16.73,63.97,6.36,50.0,17.32,152.73
2025-01-20,S1_1,zone_1,10.0,10.56,82.63,6.2,50.0,24.19,204.29
2025-01-21,S1_1,zone_1,10.0,15.05,85.21,5.93,50.0,19.46,142.46
2025-01-22,S1_1,zone_1,10.0,14.27,73.78,6.1,49.48,20.08,154.91
2025-01-23,S1_1,zone_1,10.0,11.72,79.47,6.21,47.85,25.69,139.79
2025-01-24,S1_1,zone_1,10.0,18.36,84.55,6.25,46.8,20.46,134.35
2025-01-25,S1_1,zone_1,10.0,8.75,65.57,6.16,44.81,19.44,156.07
2025-01-26,S1_1,zone_1,10.0,11.47,76.22,6.22,43.6,21.01,152.49
2025-01-27,S1_1,zone_1,10.0,10.33,74.91,6.39,42.4,22.75,190.77
2025-01-28,S1_1,zone_1,10.0,13.73,65.57,6.25,41.99,23.84,156.96
2025-01-29,S1_1,zone_1,10.0,17.8,72.92,6.17,41.85,22.92,188.45
2025-01-30,S1_1,zone_1,10.0,10.43,68.12,6.35,40.75,21.13,152.18
2025-01-31,S1_1,zone_1,10.0,9.67,81.92,5.96,38.93,23.76,121.53
2025-02-01,S1_1,zone_1,10.0,15.63,83.58,5.87,38.59,19.52,195.99
2025-02-02,S1_1,zone_1,10.0,15.81,83.03,6.09,37.51,20.87,151.3
2025-02-03,S1_1,zone_1,10.0,7.8,80.51,6.09,38.52,17.93,143.45
2025-02-04,S1_1,zone_1,12.73,12.19,63.95,5.89,38.47,16.53,134.09
2025-02-05,S1_1,zone_1,11.98,7.75,67.86,6.01,36.11,25.1,166.99
2025-02-06,S1_1,zone_1,10.0,19.31,68.79,6.1,37.28,17.37,157.93
2025-02-07,S1_1,zone_1,10.0,8.53,78.76,6.4,36.84,17.21,173.98
2025-02-08,S1_1,zone_1,10.0,9.23,79.23,6.33,35.21,19.4,180.02
2025-02-09,S1_1,zone_1,10.0,15.88,73.22,5.99,36.79,26.81,149.94
2025-02-10,S1_1,zone_1,10.0,14.21,78.34,6.16,36.98,22.57,183.82
2025-02-11,S1_1,zone_1,10.0,16.47,69.59,6.21,37.64,27.77,145.84
2025-02-12,S1_1,zone_1,10.0,14.88,82.27,6.02,38.75,24.59,152.63
2025-02-13,S1_1,zone_1,10.0,18.14,82.57,6.41,39.82,18.51,188.28
2025-02-14,S1_1,zone_1,10.75,8.53,76.82,6.13,40.7,24.0,155.78
2025-02-15,S1_1,zone_1,10.0,14.5,73.49,6.24,42.19,23.78,120.0
2025-02-16,S1_1,zone_1,10.0,16.5,71.06,6.23,42.93,22.49,147.53
2025-02-17,S1_1,zone_1,10.0,16.16,70.65,6.21,43.99,21.91,156.44
2025-02-18,S1_1,zone_1,10.0,7.82,77.24,6.32,44.45,27.47,153.95
2025-02-19,S1_1,zone_1,10.0,13.35,72.53,6.15,47.06,27.32,171.07
2025-02-20,S1_1,zone_1,10.0,11.03,95.0,6.38,45.61,22.49,149.07
2025-02-21,S1_1,zone_1,10.0,7.71,71.04,6.44,44.94,24.07,188.4
2025-02-22,S1_1,zone_1,10.0,17.58,83.35,5.81,46.99,23.42,149.55
2025-02-23,S1_1,zone_1,10.0,7.2,57.14,6.19,47.99,19.47,164.89
2025-02-24,S1_1,zone_1,10.0,12.01,92.74,6.03,49.47,24.58,167.98
2025-02-25,S1_1,zone_1,10.0,16.97,83.76,5.95,49.47,16.65,175.83
2025-02-26,S1_1,zone_1,10.0,16.04,95.0,6.13,50.0,25.13,166.2
2025-02-27,S1_1,zone_1,10.0,20.78,79.76,6.42,49.16,18.19,125.85
2025-02-28,S1_1,zone_1,10.0,3.95,77.45,6.43,47.3,21.22,176.07
2025-03-01,S1_1,zone_1,10.0,25.94,67.38,6.2,45.6,19.55,153.86
2025-03-02,S1_1,zone_1,10.0,23.38,58.43,6.17,44.52,22.67,160.52
2025-03-03,S1_1,zone_1,10.0,25.92,57.65,6.01,43.01,18.64,165.87
2025-03-04,S1_1,zone_1,10.0,16.92,81.9,6.04,40.78,18.19,162.8
2025-03-05,S1_1,zone_1,10.0,16.98,60.39,6.18,40.33,25.59,155.58
2025-03-06,S1_1,zone_1,10.0,23.86,54.68,6.34,41.55,17.52,171.94
2025-03-07,S1_1,zone_1,10.0,23.31,66.29,6.09,40.52,20.26,151.94
2025-03-08,S1_1,zone_1,10.0,23.72,66.17,5.87,40.35,25.24,162.26
2025-03-09,S1_1,zone_1,10.0,21.98,59.2,5.96,40.02,19.35,145.63
2025-03-10,S1_1,zone_1,10.0,15.16,67.7,6.29,39.55,22.19,137.81
2025-03-11,S1_1,zone_1,10.0,18.56,58.59,6.27,37.77,19.44,195.27
2025-03-12,S1_1,zone_1,10.0,23.36,66.66,6.29,38.68,19.44,182.03
2025-03-13,S1_1,zone_1,10.0,22.52,82.53,6.07,41.32,22.64,131.15
2025-03-14,S1_1,zone_1,10.0,23.65,68.12,6.26,50.0,25.01,165.68
2025-03-15,S1_1,zone_1,10.0,20.35,78.69,6.22,50.0,24.29,161.1
2025-03-16,S1_1,zone_1,10.0,14.93,69.68,6.24,47.85,24.19,134.45
2025-03-17,S1_1,zone_1,10.0,20.83,75.75,6.06,46.88,26.68,157.32
2025-03-18,S1_1,zone_1,10.0,23.32,60.98,6.3,46.87,24.57,164.83
2025-03-19,S1_1,zone_1,10.0,17.15,56.39,6.31,46.17,22.05,147.19
2025-03-20,S1_1,zone_1,10.38,12.4,83.83,6.49,45.29,23.22,194.71
2025-03-21,S1_1,zone_1,10.0,10.65,69.29,6.2,45.15,23.82,146.35
2025-03-22,S1_1,zone_1,10.0,20.45,68.49,6.13,45.32,21.65,135.21
2025-03-23,S1_1,zone_1,10.0,17.85,71.3,6.14,46.45,23.55,148.09
2025-03-24,S1_1,zone_1,10.0,15.64,71.52,6.2,44.98,24.49,165.85
2025-03-25,S1_1,zone_1,10.0,10.82,70.02,6.15,43.01,16.28,160.98
2025-03-26,S1_1,zone_1,10.0,21.22,69.38,6.31,41.35,16.88,154.0
2025-03-27,S1_1,zone_1,10.0,16.39,69.49,6.57,43.52,17.41,157.16
2025-03-28,S1_1,zone_1,10.0,15.46,70.25,6.06,41.94,20.53,169.57
2025-03-29,S1_1,zone_1,10.0,13.19,71.82,6.42,41.11,17.33,120.0
2025-03-30,S1_1,zone_1,10.0,15.28,83.43,6.14,40.25,19.62,161.11
2025-03-31,S1_1,zone_1,10.0,22.98,67.63,6.06,37.85,23.16,197.6
2025-04-01,S1_1,zone_1,10.0,25.05,55.02,6.13,39.49,25.6,170.81
2025-04-02,S1_1,zone_1,10.0,16.03,58.63,6.23,40.02,24.5,145.78
2025-04-03,S1_1,zone_1,10.0,18.93,56.83,5.98,40.24,21.4,120.0
2025-04-04,S1_1,zone_1,10.0,14.48,70.4,6.22,38.32,21.16,148.41
2025-04-05,S1_1,zone_1,10.0,16.9,64.89,6.21,39.44,20.33,169.18
2025-04-06,S1_1,zone_1,10.0,25.15,65.45,6.42,39.41,16.01,142.88
2025-04-07,S1_1,zone_1,10.0,19.28,54.16,6.24,40.56,22.87,157.77
2025-04-08,S1_1,zone_1,10.0,16.61,74.38,6.14,40.01,16.76,159.21
2025-04-09,S1_1,zone_1,10.0,9.58,79.49,6.29,38.3,23.39,190.9
2025-04-10,S1_1,zone_1,10.0,21.61,55.77,6.55,38.14,18.4,127.46
2025-04-11,S1_1,zone_1,10.0,14.18,60.7,6.14,40.73,20.32,171.23
2025-04-12,S1_1,zone_1,10.0,12.25,68.86,6.06,40.11,19.95,168.23
2025-04-13,S1_1,zone_1,10.0,17.37,58.68,6.18,39.32,19.64,167.36
2025-04-14,S1_1,zone_1,10.0,16.81,64.61,5.96,39.83,22.82,173.13
2025-04-15,S1_1,zone_1,10.0,14.21,69.42,6.15,39.59,25.68,166.86
2025-04-16,S1_1,zone_1,10.0,21.59,54.5,6.04,37.59,21.94,143.55
2025-04-17,S1_1,zone_1,10.0,20.42,53.81,6.19,36.92,25.41,139.02
2025-04-18,S1_1,zone_1,10.0,21.45,54.37,5.97,35.6,10.0,146.21
2025-04-19,S1_1,zone_1,10.0,17.65,58.67,6.11,34.13,23.92,149.36
2025-04-20,S1_1,zone_1,10.0,10.96,68.42,6.18,35.21,27.19,172.65
2025-04-21,S1_1,zone_1,10.0,20.11,69.25,6.44,36.27,27.53,155.92
2025-04-22,S1_1,zone_1,10.0,14.15,64.75,6.37,35.46,23.52,178.22
2025-04-23,S1_1,zone_1,10.0,28.24,65.32,6.23,35.07,23.87,147.83
2025-04-24,S1_1,zone_1,10.0,14.16,67.83,6.38,35.42,23.54,158.29
2025-04-25,S1_1,zone_1,10.0,21.4,67.82,6.1,36.79,24.24,132.17
2025-04-26,S1_1,zone_1,10.0,19.25,68.38,6.17,36.18,23.08,158.39
2025-04-27,S1_1,zone_1,10.0,16.1,73.09,6.15,35.84,22.17,153.88
2025-04-28,S1_1,zone_1,10.0,13.13,62.62,6.32,34.75,26.58,123.18
2025-04-29,S1_1,zone_1,10.0,16.05,68.56,6.16,35.22,18.79,175.2
2025-04-30,S1_1,zone_1,10.0,20.92,71.72,6.1,35.12,17.02,164.41
2025-05-01,S1_1,zone_1,10.0,13.79,62.84,6.07,36.17,20.1,174.2
2025-05-02,S1_1,zone_1,10.0,19.18,66.02,5.93,35.77,23.94,155.42
2025-05-03,S1_1,zone_1,10.0,15.31,60.58,6.36,36.03,22.14,163.31
2025-05-04,S1_1,zone_1,10.0,21.7,65.21,6.19,36.0,16.4,144.1
2025-05-05,S1_1,zone_1,10.0,18.7,81.19,6.39,37.01,17.43,141.52
2025-05-06,S1_1,zone_1,10.0,20.88,65.99,6.28,35.44,27.06,163.2
2025-05-07,S1_1,zone_1,10.0,18.48,75.49,6.16,35.46,20.2,163.7
2025-05-08,S1_1,zone_1,10.0,20.22,67.62,6.2,35.39,18.68,167.44
2025-05-09,S1_1,zone_1,10.0,18.21,62.77,6.14,34.74,24.27,157.73
2025-05-10,S1_1,zone_1,10.0,13.27,70.32,6.13,34.38,22.72,149.58
2025-05-11,S1_1,zone_1,10.0,13.02,52.86,6.07,33.26,18.45,136.87
2025-05-12,S1_1,zone_1,10.0,21.48,66.34,5.98,33.82,26.12,178.75
2025-05-13,S1_1,zone_1,10.0,17.44,78.65,6.3,33.7,22.22,167.69
2025-05-14,S1_1,zone_1,10.0,12.73,72.19,6.22,32.46,26.55,146.01
2025-05-15,S1_1,zone_1,10.0,20.57,77.21,6.24,34.19,23.09,154.04
2025-05-16,S1_1,zone_1,10.0,22.57,60.4,6.23,34.33,24.82,163.71
2025-05-17,S1_1,zone_1,10.0,15.4,74.48,6.02,32.97,25.51,149.23
2025-05-18,S1_1,zone_1,10.0,23.54,66.49,5.98,32.05,24.69,155.38
2025-05-19,S1_1,zone_1,10.57,24.86,83.59,6.09,32.43,22.37,173.04
2025-05-20,S1_1,zone_1,10.0,19.75,65.4,6.25,32.99,21.69,134.45
2025-05-21,S1_1,zone_1,10.0,18.23,64.7,6.03,32.26,19.14,145.44
2025-05-22,S1_1,zone_1,10.0,15.3,60.56,5.81,30.96,20.13,120.0
2025-05-23,S1_1,zone_1,10.0,27.71,81.58,5.91,30.32,19.94,149.72
2025-05-24,S1_1,zone_1,10.0,20.91,60.67,6.12,26.29,23.39,134.28
2025-05-25,S1_1,zone_1,10.0,21.77,60.0,5.96,26.77,20.33,155.97
2025-05-26,S1_1,zone_1,10.0,16.67,74.77,6.0,27.79,16.29,127.84
2025-05-27,S1_1,zone_1,10.0,19.53,60.64,6.15,28.38,26.19,146.62
2025-05-28,S1_1,zone_1,10.0,25.14,60.78,6.09,28.27,21.1,153.93
2025-05-29,S1_1,zone_1,10.0,15.04,59.95,5.97,29.65,19.06,136.86
2025-05-30,S1_1,zone_1,10.0,14.11,55.42,6.16,28.8,21.75,165.45
2025-05-31,S1_1,zone_1,10.0,21.83,64.1,6.15,27.88,23.12,155.77
2025-06-01,S1_1,zone_1,10.0,28.05,55.41,5.99,28.47,17.77,146.49
2025-06-02,S1_1,zone_1,10.0,31.61,61.14,6.39,25.62,20.65,139.06
2025-06-03,S1_1,zone_1,10.0,36.69,46.07,5.76,25.97,20.53,177.86
2025-06-04,S1_1,zone_1,10.0,32.34,56.56,5.95,27.47,23.33,134.49
2025-06-05,S1_1,zone_1,10.0,29.78,54.72,6.27,25.55,23.81,120.0
2025-06-06,S1_1,zone_1,10.0,27.69,65.2,5.68,26.27,17.76,120.0
2025-06-07,S1_1,zone_1,10.0,35.23,60.54,6.1,25.01,19.43,157.47
2025-06-08,S1_1,zone_1,10.0,27.3,67.67,6.09,26.15,19.89,164.36
2025-06-09,S1_1,zone_1,10.0,32.23,48.32,6.0,27.33,24.23,149.4
2025-06-10,S1_1,zone_1,10.0,30.67,63.6,5.88,27.35,25.8,128.41
2025-06-11,S1_1,zone_1,10.0,30.59,72.06,6.09,27.24,20.91,129.06
2025-06-12,S1_1,zone_1,10.0,27.87,49.9,5.95,43.92,17.91,157.06
2025-06-13,S1_1,zone_1,10.0,22.52,52.55,6.13,41.56,16.81,164.83
2025-06-14,S1_1,zone_1,10.0,28.61,61.0,5.84,40.0,27.72,156.92
2025-06-15,S1_1,zone_1,10.0,23.27,57.79,5.95,39.87,24.37,167.82
2025-06-16,S1_1,zone_1,10.0,26.69,67.5,5.95,40.21,21.08,171.56
2025-06-17,S1_1,zone_1,10.0,23.44,52.32,5.99,38.93,18.83,133.2
2025-06-18,S1_1,zone_1,10.0,25.49,67.83,5.95,38.24,23.78,150.06
2025-06-19,S1_1,zone_1,10.0,32.79,64.04,6.21,38.86,14.57,159.77
2025-06-20,S1_1,zone_1,10.0,28.39,62.0,5.98,37.97,20.48,150.6
2025-06-21,S1_1,zone_1,10.0,32.93,52.48,5.99,37.03,23.77,178.39
2025-06-22,S1_1,zone_1,10.0,31.09,64.06,6.32,37.67,19.64,192.16
2025-06-23,S1_1,zone_1,10.0,34.87,61.01,6.12,37.31,20.77,158.65
2025-06-24,S1_1,zone_1,10.0,29.49,55.42,6.11,37.12,23.29,179.49
2025-06-25,S1_1,zone_1,10.0,28.02,48.36,6.04,37.14,22.96,173.23
2025-06-26,S1_1,zone_1,10.0,21.98,53.37,6.18,37.98,13.09,167.73
2025-06-27,S1_1,zone_1,10.0,23.4,67.01,6.11,40.63,27.24,151.02
2025-06-28,S1_1,zone_1,10.0,30.13,59.46,5.91,39.52,16.96,149.49
2025-06-29,S1_1,zone_1,10.0,32.94,71.93,6.1,39.52,22.88,169.75
2025-06-30,S1_1,zone_1,10.0,33.41,65.4,5.97,42.13,24.57,176.48
2025-07-01,S1_1,zone_1,10.0,24.76,59.13,6.2,42.59,24.43,177.43
2025-07-02,S1_1,zone_1,10.0,31.92,58.52,5.98,41.96,22.56,143.84
2025-07-03,S1_1,zone_1,10.0,26.24,62.04,5.85,38.77,20.3,126.51
2025-07-04,S1_1,zone_1,10.0,25.44,45.87,6.24,38.96,21.3,141.95
2025-07-05,S1_1,zone_1,10.0,25.69,54.29,6.4,37.61,23.1,157.45
2025-07-06,S1_1,zone_1,10.0,24.28,47.75,5.71,37.27,27.35,175.4
2025-07-07,S1_1,zone_1,10.0,29.2,47.48,6.21,37.77,21.76,146.91
2025-07-08,S1_1,zone_1,10.0,19.46,52.26,6.01,38.54,20.47,168.23
2025-07-09,S1_1,zone_1,10.0,21.73,60.3,6.17,38.76,19.96,180.77
2025-07-10,S1_1,zone_1,10.0,36.77,51.22,6.23,38.91,21.65,146.1
2025-07-11,S1_1,zone_1,10.0,30.7,55.59,6.06,39.89,20.6,176.99
2025-07-12,S1_1,zone_1,10.0,31.67,56.32,6.14,40.85,18.14,156.94
2025-07-13,S1_1,zone_1,10.0,30.97,50.6,5.94,39.12,24.61,156.44
2025-07-14,S1_1,zone_1,10.0,20.96,38.73,5.91,41.03,19.95,137.05
2025-07-15,S1_1,zone_1,10.0,24.22,62.8,5.98,41.06,25.74,186.44
2025-07-16,S1_1,zone_1,10.0,22.18,63.96,5.82,42.07,19.8,181.99
2025-07-17,S1_1,zone_1,10.0,29.31,58.06,6.25,43.66,23.24,147.6
2025-07-18,S1_1,zone_1,10.0,23.79,47.03,6.07,44.2,20.57,178.4
2025-07-19,S1_1,zone_1,10.0,34.06,54.87,6.2,46.59,19.75,130.67
2025-07-20,S1_1,zone_1,10.0,24.65,65.09,6.09,45.75,20.77,178.85
2025-07-21,S1_1,zone_1,10.0,33.7,70.68,5.77,46.86,16.41,158.78
2025-07-22,S1_1,zone_1,10.0,29.7,38.3,6.11,47.3,17.88,120.0
2025-07-23,S1_1,zone_1,11.01,19.52,61.41,6.07,46.11,25.66,168.14
2025-07-24,S1_1,zone_1,10.0,19.57,65.06,6.16,45.78,14.36,178.07
2025-07-25,S1_1,zone_1,10.0,32.83,53.78,5.96,45.71,27.68,141.86
2025-07-26,S1_1,zone_1,10.0,34.89,45.89,6.22,44.79,22.07,173.19
2025-07-27,S1_1,zone_1,10.0,31.2,61.87,6.12,43.29,19.67,164.36
2025-07-28,S1_1,zone_1,10.0,35.27,49.55,6.26,44.02,19.19,155.25
2025-07-29,S1_1,zone_1,10.0,32.64,40.7,5.77,43.51,21.71,150.93
2025-07-30,S1_1,zone_1,10.0,22.82,60.09,6.0,42.13,20.64,127.43
2025-07-31,S1_1,zone_1,10.0,31.17,68.86,5.96,42.74,21.62,192.76
2025-08-01,S1_1,zone_1,10.0,30.34,52.38,6.08,43.52,20.87,146.48
2025-08-02,S1_1,zone_1,10.0,26.83,45.77,5.85,43.71,22.85,168.66
2025-08-03,S1_1,zone_1,10.0,37.53,62.64,6.27,45.39,23.51,168.83
2025-08-04,S1_1,zone_1,10.0,31.28,51.67,5.9,46.91,23.06,164.82
2025-08-05,S1_1,zone_1,10.0,24.11,61.0,6.05,44.12,26.85,150.81
2025-08-06,S1_1,zone_1,10.0,23.02,58.72,5.72,46.06,17.99,120.0
2025-08-07,S1_1,zone_1,10.0,32.64,61.12,6.12,45.23,20.72,154.1
2025-08-08,S1_1,zone_1,10.0,25.31,67.33,6.22,44.97,20.87,186.38
2025-08-09,S1_1,zone_1,10.0,23.7,66.92,6.0,46.63,14.8,150.47
2025-08-10,S1_1,zone_1,10.0,25.43,45.11,6.04,45.34,23.97,130.28
2025-08-11,S1_1,zone_1,10.0,37.21,55.62,5.83,43.55,22.85,171.15
2025-08-12,S1_1,zone_1,10.0,26.02,59.28,6.0,44.25,17.57,159.54
2025-08-13,S1_1,zone_1,10.0,21.39,68.56,6.07,44.12,24.71,174.4
2025-08-14,S1_1,zone_1,10.0,34.27,51.09,5.89,43.6,23.8,178.76
2025-08-15,S1_1,zone_1,10.0,25.82,66.07,6.04,43.23,23.96,166.96
2025-08-16,S1_1,zone_1,10.0,30.0,73.23,6.05,41.33,22.06,153.4
2025-08-17,S1_1,zone_1,10.0,36.35,49.54,6.08,43.08,20.96,147.59
2025-08-18,S1_1,zone_1,10.0,36.3,63.55,6.06,41.86,27.61,127.27
2025-08-19,S1_1,zone_1,10.0,31.23,60.73,6.04,41.07,20.78,183.95
2025-08-20,S1_1,zone_1,10.0,23.58,69.85,6.17,41.45,19.33,141.13
2025-08-21,S1_1,zone_1,10.0,24.7,59.74,6.11,39.18,18.27,193.47
2025-08-22,S1_1,zone_1,10.0,23.9,49.37,5.9,38.52,22.52,160.27
2025-08-23,S1_1,zone_1,10.0,32.07,55.32,5.87,36.78,16.9,166.7
2025-08-24,S1_1,zone_1,11.62,29.95,55.53,5.74,37.06,20.14,143.51
2025-08-25,S1_1,zone_1,10.0,19.47,63.11,5.85,36.71,24.8,132.88
2025-08-26,S1_1,zone_1,10.0,21.44,67.13,6.01,35.55,18.43,183.23
2025-08-27,S1_1,zone_1,10.0,24.87,63.13,5.97,36.94,23.85,120.0
